calcination_temperature,num_d_valence_std,boiling_point_std,melting_point_std,covalent_radius_pyykko_double_std,gs_est_bcc_latcnt_std,lattice_constant_mean,atomic_number_mean,num_d_unfilled_std,lattice_constant_std,atomic_radius_range,hhi_p_mean,mendeleev_number_std,covalent_radius_pyykko_double_mean,num_unfilled_mean,radiation_source_intensity,lattice_constant_range,gs_energy_std,gs_est_bcc_latcnt_mean,octahedral_factor,electron_negativity_std,num_s_unfilled_std,vdw_radius_uff_range,bulk_modulus_mean,specific_heat_std,covalent_radius_pyykko_triple_std,num_d_unfilled_mean,num_d_valence_mean,vdw_radius_uff_mean,electron_affinity_mean,density_mean,num_valance_range,bulk_modulus_std,icsd_volume_mean,atomic_volume_mean,num_s_unfilled_mean,first_ion_en_std,atomic_volume_std,electron_negativity_mean,fusion_enthalpy_mean,log_hydrogen_production_rate,bandgap_energy,tolerance_factor
800.0,1.939071942966532,1638.6911470758548,792.4125573692484,37.941981358589146,0.6162300634527129,5.678,21.183333333333334,3.167272178828866,1.528667846386592,68.7985796885917,2220.0,30.95569317578439,88.4,3.096014492753623,300.0,3.88,1.886431360039993,3.0679481612000004,0.9986223094756584,1.015543530010622,0.2332741326930919,64.44999999999999,81.54950871303204,0.3687216896792682,35.19884256049194,1.6,1.0,342.636,1.0772770555555555,3.2771241379310347,7.0,44.89820797528118,22.5667,15.728571428571428,0.0577777777777777,3.5252654118435487,5.619549442570996,2.572,5.860857142857142,2.1583624920952498,2.92,0.8578895316036006
800.0,1.939071942966532,1638.6911470758548,792.4125573692484,37.941981358589146,0.6162300634527129,5.678,21.183333333333334,3.167272178828866,1.528667846386592,68.7985796885917,2220.0,30.95569317578439,88.4,3.096014492753623,300.0,3.88,1.886431360039993,3.0679481612000004,0.9986223094756584,1.015543530010622,0.2332741326930919,64.44999999999999,81.54950871303204,0.3687216896792682,35.19884256049194,1.6,1.0,342.636,1.0772770555555555,3.2771241379310347,7.0,44.89820797528118,22.5667,15.728571428571428,0.0577777777777777,3.5252654118435487,5.619549442570996,2.572,5.860857142857142,1.9822712330395684,2.76,0.8578895316036006
800.0,2.04939015319192,1620.49042399639,898.4461094578795,42.66333320311482,0.9392904359135316,5.718999999999999,22.7,2.04939015319192,1.495041470996708,96.0,1990.0,34.89641815430346,89.8,2.3,300.0,3.96,2.365626671390252,3.193498191,0.930223521155408,1.080391132877348,0.3,79.10000000000002,81.58362451031337,0.3998740267159226,39.44667286350016,1.0,1.0,344.83,1.0124327,3.0338000000000003,6.0,51.16465463701495,25.985000000000003,17.990000000000002,0.1,3.669995886142158,10.717504373687,2.585,5.937,0.0,2.29,0.922595360637842
800.0,2.635667953694125,1585.4557134434149,700.7372866146563,35.928429843313744,0.5841766736277851,5.743076923076923,21.384615384615383,3.932868624973605,2.18025187188363,60.0,2084.6153846153848,26.89977013165901,88.38461538461539,3.8461538461538463,500.0,7.52,1.6180028249596436,3.104459456076923,0.9758227133689082,0.9810777795197768,0.0,118.7,66.03402199643507,0.3656956573396568,33.65386574804104,2.6153846153846154,1.2307692307692308,344.4384615384616,1.2271793142553769,3.0879230769230768,9.0,29.677496504740937,21.46538461538461,14.83076923076923,0.0,3.34083427506775,3.5269042026170587,2.5869230769230764,3.8593076923076928,1.718584720027436,2.28,0.8156282899504523
800.0,0.7820295697311479,1710.7940638822884,759.1875296156853,34.792418666919595,0.5953076395938958,5.564545454545455,19.454545454545453,4.09998992137443,1.6913274164844805,40.7985796885917,2245.454545454545,28.89593754512164,82.81818181818181,4.363636363636363,500.0,3.88,1.151350845955284,3.0222515275454542,1.0054621883076835,1.028409668508125,0.0,34.69999999999999,73.5220259957869,0.3596538708185217,35.17817693160641,3.090909090909091,0.5454545454545454,344.4909090909091,1.0296176818181817,2.674818181818181,3.0,24.959120770158155,21.06363636363637,14.927272727272726,0.0,3.587106852518032,3.79187909979182,2.6690909090909085,3.84,1.0515383905153275,3.94,0.8035738147275899
620.0,2.35796522451032,1684.0720580378977,742.9517262918232,34.353456885734225,0.6150879387294254,5.495000000000001,21.2,3.893584466786357,1.6480609818814351,63.0,2410.0,28.39718295887816,83.8,4.0,300.0,3.88,0.8983769560668411,3.0137141835000003,0.9268035817393954,1.0161146588845178,0.0,68.80000000000001,80.26362451031336,0.3736774708082107,35.43797398272085,2.8,1.2,340.53000000000003,1.0941681,3.2636000000000003,7.0,40.494792910104415,20.753000000000004,14.62,0.0,3.5766994490641792,4.549461506596138,2.629,4.535,3.33146778829103,3.1,0.8363784021490934
1000.0,2.718042512920064,1696.4636329200837,671.8828080514503,36.25983328979991,0.6972424097037353,5.477142857142858,24.857142857142858,3.943478211954932,1.5637565967494913,63.0,3142.8571428571427,29.94143944299217,86.71428571428571,4.0,300.0,3.31,0.2669738536842893,3.0936507342857142,0.8481449751711072,1.0544424970532231,0.0,68.80000000000001,77.20345191458416,0.4032012675579114,38.13830898512542,2.857142857142857,1.4285714285714286,341.11428571428576,1.134350571428571,3.685428571428572,7.0,46.925331116988254,22.162857142857145,15.37142857142857,0.0,3.6943137543129874,5.156054495365974,2.552857142857143,4.394285714285714,0.8325089127062363,2.2,0.8719753713050267
1000.0,1.939071942966532,1638.6911470758548,792.4125573692484,37.941981358589146,0.6162300634527129,5.678,21.183333333333334,3.167272178828866,1.528667846386592,68.7985796885917,2220.0,30.95569317578439,88.4,3.096014492753623,300.0,3.88,1.886431360039993,3.0679481612000004,0.9986223094756584,1.015543530010622,0.2332741326930919,64.44999999999999,81.54950871303204,0.3687216896792682,35.19884256049194,1.6,1.0,342.636,1.0772770555555555,3.2771241379310347,7.0,44.89820797528118,22.5667,15.728571428571428,0.0577777777777777,3.5252654118435487,5.619549442570996,2.572,5.860857142857142,1.5440680443502757,2.63,0.8578895316036006
1000.0,3.391164991562634,1914.644446959653,1032.53726662751,33.7893627227586,0.4509550775634311,5.740625,23.0,2.341874249399399,1.477965107631097,96.0,2464.7226335126647,18.72998932194036,82.90124578825127,3.125,300.0,3.53,2.2432092325704764,2.892155108375,0.769486368602819,0.7549244581413428,0.4330127018922193,141.09999999999997,88.74125300196378,0.3992916009028098,34.2400865175659,1.125,2.0,349.84375,1.176939645,3.748175,27.0,40.37274284711077,20.044375,13.94375,0.25,3.061849772932522,2.056382974423782,2.87875,6.363,1.1139433523068367,2.58,0.8779375936767189
190.0,4.0,1065.544837096966,376.658115537154,44.450421820270726,0.9852873703382518,6.266,26.0,0.0,0.7356249044180058,75.7985796885917,1420.0,33.72832637413247,92.4,2.0,500.0,1.8100000000000005,1.0978777255869612,3.3948842468,1.1080603707880594,1.043524796063802,0.0,89.19999999999999,59.18362451031337,0.4273877479376773,43.20185181216194,0.0,2.0,371.9,1.1280055,2.8514,12.0,25.764476749723723,28.402000000000005,19.46,0.0,3.6586479150813296,9.81052496046975,2.6340000000000003,2.986,2.575187844927661,2.9,0.8447648323023568
190.0,4.841229182759271,1147.4259767627714,514.8737295140916,43.38472513454476,0.817613450808037,5.7925,29.0,0.0,1.156511456925525,78.0,1250.0,28.039871165895185,99.625,1.75,500.0,2.74,1.0810586712747865,3.2497845041250004,1.0465014612998338,0.9381023065209892,0.4330127018922193,124.39999999999998,71.50302042526114,0.4287901381865439,43.1028928843529,0.0,3.75,354.8875,1.213142625,4.55075,12.0,26.74701473128116,24.18375,16.4875,0.25,3.418684046231349,8.719007612681619,2.55875,4.71875,3.508664363052943,1.98,0.8701754185315536
190.0,4.841229182759271,1147.4259767627714,514.8737295140916,43.38472513454476,0.817613450808037,5.7925,29.0,0.0,1.156511456925525,78.0,1250.0,28.039871165895185,99.625,1.75,500.0,2.74,1.0810586712747865,3.2497845041250004,1.0465014612998338,0.9381023065209892,0.4330127018922193,124.39999999999998,71.50302042526114,0.4287901381865439,43.1028928843529,0.0,3.75,354.8875,1.213142625,4.55075,12.0,26.74701473128116,24.18375,16.4875,0.25,3.418684046231349,8.719007612681619,2.55875,4.71875,3.041787318971752,2.1,0.8701754185315536
190.0,4.841229182759271,1147.4259767627714,514.8737295140916,43.38472513454476,0.817613450808037,5.7925,29.0,0.0,1.156511456925525,78.0,1250.0,28.039871165895185,99.625,1.75,500.0,2.74,1.0810586712747865,3.2497845041250004,1.0465014612998338,0.9381023065209892,0.4330127018922193,124.39999999999998,71.50302042526114,0.4287901381865439,43.1028928843529,0.0,3.75,354.8875,1.213142625,4.55075,12.0,26.74701473128116,24.18375,16.4875,0.25,3.418684046231349,8.719007612681619,2.55875,4.71875,3.2177470732627937,2.0,0.8701754185315536
190.0,4.841229182759271,1147.4259767627714,514.8737295140916,43.38472513454476,0.817613450808037,5.7925,29.0,0.0,1.156511456925525,78.0,1250.0,28.039871165895185,99.625,1.75,500.0,2.74,1.0810586712747865,3.2497845041250004,1.0465014612998338,0.9381023065209892,0.4330127018922193,124.39999999999998,71.50302042526114,0.4287901381865439,43.1028928843529,0.0,3.75,354.8875,1.213142625,4.55075,12.0,26.74701473128116,24.18375,16.4875,0.25,3.418684046231349,8.719007612681619,2.55875,4.71875,3.3336487565147013,1.97,0.8701754185315536
800.0,0.8,1381.3662807032752,764.4596062579108,37.94733192202055,0.6229145981320804,5.804,13.2,3.2,1.5068855298263368,50.7985796885917,1300.0,34.87119154832539,87.0,2.8,300.0,3.88,1.8433444681178404,3.0679481612000004,1.0054621883076835,1.0767060880295978,0.0,32.5,71.06362451031336,0.2441176661712935,34.0,1.6,0.4,341.48,0.8973780999999998,1.9074,4.0,30.050606380271407,22.788,16.5,0.0,3.5087931700378125,6.828176916278605,2.572,4.67,0.0,3.5,0.8276905731128505
